5585,29867,1
5585,8053,1
5585,11951,1
5585,6322,1
5585,19581,2
5585,9441,1
5585,10116,3
5585,30038,1
5585,39710,2
5585,13753,1
5585,28829,4
5585,9660,1
5585,20417,4
5585,28829,4
5585,30057,1
5585,19152,3
5585,28829,4
5585,50410,1
5585,11732,2
5585,6506,3
5585,15892,2
5585,7676,4
5585,18612,2
5585,13380,1
5585,13882,3
5585,35031,1
5585,7712,1
5585,17100,1
5585,6941,1
5585,8561,2
5585,11518,4
5585,15630,1
5585,15892,2
5585,14316,3
5585,40820,1
5585,24323,2
5585,18458,2
5585,12609,1
5585,11529,4
5585,7659,5
5586,23739,2
5586,27573,1
5586,38743,3
5586,10070,3
5586,27334,3
5586,11570,2
5586,44071,1
5586,24023,2
5586,22707,4
5586,24120,1
5586,19203,2
5586,47538,1
5586,32317,1
5586,15091,12
5586,22876,2
5586,18533,7
5586,22470,1
5586,47758,1
5586,8659,2
5586,6878,4
5586,7688,3
5586,8292,3
5586,26059,3
5586,23305,2
5586,25483,3
5586,28403,1
5586,18544,10
5586,25486,6
5586,13755,5
5586,7011,3
5586,13762,4
5586,8935,2
5586,18491,6
5586,7510,8
5586,12413,5
5586,11881,3
5586,21727,5
5586,27070,1
5586,10896,2
5586,11918,1
5587,12400,12
5587,15643,4
5587,22488,8
5587,6897,2
5587,13403,10
5587,31796,2
5587,21513,4
5587,14187,10
5587,20231,3
5587,13620,4
5587,23006,15
5587,14055,3
5587,23305,4
5587,33586,2
5587,10673,5
5587,11417,3
5587,32269,1
5587,19054,2
5587,20836,1
5587,10686,7
5587,14521,22
5587,14421,1
5587,8679,2
5587,24472,1
5587,24777,1
5587,23655,1
5587,16875,5
5587,30498,1
5587,15090,6
5587,18184,5
5587,25077,15
5587,27000,4
5587,15673,3
5587,39995,1
5587,14636,2
5587,14139,2
5587,20141,1
5587,24508,6
5587,32124,1
5587,40087,3
5588,19802,2
5588,24653,2
5588,18050,1
5588,21412,3
5588,26436,2
5588,21385,2
5588,26434,2
5588,39313,1
5588,23656,2
5588,14998,5
5588,18378,1
5588,20044,1
5588,33666,1
5588,19792,1
5588,9606,1
5588,26987,3
5588,32452,1
5588,47065,1
5588,29302,2
5588,34445,2
5588,26432,2
5588,25764,1
5588,19802,2
5588,22532,1
5588,32252,1
5588,25485,2
5588,31958,1
5588,26420,1
5588,26427,3
5588,31951,2
5588,17817,3
5588,21570,1
5588,17025,1
5588,21379,1
5588,26276,1
5588,26777,2
5588,23387,1
5588,24657,3
5588,21939,2
5588,34292,1
5589,25350,1
5589,22667,1
5589,47699,1
5589,9195,1
5589,27409,1
5589,8707,1
5589,8625,1
5589,40522,1
5589,14658,1
5589,9711,1
5589,15600,1
5589,20776,1
5589,9898,1
5589,61502,1
5589,15382,1
5589,10269,1
5589,22915,1
5589,24986,1
5589,27403,1
5589,8706,1
5589,14664,1
5589,11028,1
5589,24725,1
5589,30697,1
5589,27406,1
5589,42578,1
5589,27404,1
5589,36333,1
5589,61501,1
5589,16174,1
5589,9709,1
5589,57056,1
5589,24976,1
5589,25380,1
5589,10939,1
5589,11795,1
5589,10881,1
5589,8409,1
5589,20846,1
5589,23905,1
5590,41719,1
5590,13741,1
5590,8954,1
5590,8530,1
5590,7117,1
5590,11220,1
5590,11253,1
5590,9166,1
5590,7121,1
5590,11222,1
5590,9168,1
5590,9171,1
5590,40490,1
5590,13099,1
5590,8194,1
5590,22134,1
5590,5886,3
5590,51732,1
5590,9154,1
5590,26376,1
5590,11221,1
5590,6235,1
5590,12519,1
5590,10057,2
5590,26974,1
5590,9157,1
5590,8479,4
5590,7125,1
5590,9949,1
5590,8492,3
5590,9161,1
5590,5783,1
5590,8267,1
5590,7118,1
5590,9150,1
5590,6066,1
5590,14167,1
5590,17099,1
5590,23360,1
5590,25128,1
5591,15144,1
5591,37210,1
5591,24439,1
5591,17487,2
5591,26170,8
5591,26658,6
5591,11163,1
5591,11016,3
5591,22035,1
5591,28743,1
5591,26180,1
5591,15151,1
5591,11015,1
5591,21642,7
5591,26891,1
5591,31916,1
5591,27502,2
5591,26967,6
5591,15174,2
5591,15149,2
5591,26677,1
5591,28790,1
5591,32626,1
5591,12046,1
5591,32310,1
5591,24118,1
5591,21115,1
5591,6967,7
5591,11012,1
5591,32643,1
5591,25836,1
5591,28685,1
5591,27342,1
5591,32793,1
5591,11016,3
5591,11017,2
5591,11024,1
5591,21228,1
5591,13357,1
5591,24999,1
5592,11019,9
5592,21075,1
5592,20990,4
5592,34495,1
5592,25836,3
5592,33184,1
5592,39423,2
5592,22049,3
5592,43908,1
5592,27495,3
5592,27343,2
5592,15174,2
5592,16890,1
5592,39423,2
5592,31465,1
5592,43872,1
5592,11018,2
5592,32797,5
5592,7317,2
5592,11017,2
5592,34075,3
5592,49596,3
5592,33886,1
5592,26308,3
5592,11739,2
5592,13121,2
5592,26313,3
5592,32800,3
5592,29010,1
5592,53645,1
5592,15166,1
5592,26967,6
5592,26970,2
5592,41787,1
5592,15377,1
5592,12222,1
5592,34821,1
5592,35147,1
5592,23549,5
5592,23747,1
5593,6510,1
5593,15850,1
5593,11026,1
5593,6253,1
5593,13598,1
5593,7333,1
5593,7657,1
5593,18957,1
5593,19941,1
5593,19940,1
5593,12665,1
5593,9423,1
5593,19939,1
5594,14082,8
5594,8769,2
5594,17893,1
5594,38164,1
5594,11537,14
5594,18494,5
5594,12515,7
5594,36928,1
5594,27192,1
5594,49056,2
5594,59676,2
5594,12952,1
